book_title	book_series	author	rating	number_of_rating	review_count	number_of_pages	publishing_date	complete_plot	places	characters
The Book Thief		Markus Zusak	4.37	1846649	113549	552	['March', '14th', '2006']	"[<span id=""freeTextContainer18357994345724515149""><i>Librarian's note: An alternate cover edition can be found <a href=""https://www.goodreads.com/book/show/41048862.here"" rel=""nofollow noopener"" title=""here"">here</a></i><br/><br/>It is 1939. Nazi Germany. The country is holding its breath. Death has never been busier, and will be busier still.<br/><br/>By her brother's graveside, Liesel's life is changed when she picks up a single object, partially hidden in the snow. It is The Gravedigger's Handbook, left behind there by accident, and it is her f</span>, <span id=""freeText18357994345724515149"" style=""display:none""><i>Librarian's note: An alternate cover edition can be found <a href=""https://www.goodreads.com/book/show/41048862.here"" rel=""nofollow noopener"" title=""here"">here</a></i><br/><br/>It is 1939. Nazi Germany. The country is holding its breath. Death has never been busier, and will be busier still.<br/><br/>By her brother's graveside, Liesel's life is changed when she picks up a single object, partially hidden in the snow. It is The Gravedigger's Handbook, left behind there by accident, and it is her first act of book thievery. So begins a love affair with books and words, as Liesel, with the help of her accordian-playing foster father, learns to read. Soon she is stealing books from Nazi book-burnings, the mayor's wife's library, wherever there are books to be found.<br/><br/>But these are dangerous times. When Liesel's foster family hides a Jew in their basement, Liesel's world is both opened up, and closed down.<br/><br/>In superbly crafted writing that burns with intensity, award-winning author Markus Zusak has given us one of the most enduring stories of our time.<br/><br/>(Note: this title was not published as YA fiction)</span>]"	Molching,Germany,	Liesel Meminger,Hans Hubermann,Rudy Steiner,Rosa Hubermann,Max Vandenburg,Tommy Müller,Ilsa Hermann,Frau Holtzapfel,
